[84, array([0.469 , 0.0457]), array([0.4688, 0.0438]), 0.7854, 0.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.03897619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.03912381]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.03927143]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.03941905]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.03956667]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.03971429]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5      , 0.0398619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381, 0.0398619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619, 0.0398619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.0398619 ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031   , 0.0398619]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.04000952]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.04015714]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.04030476]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5       , 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381 , 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619 , 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031    , 0.04045238]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5   , 0.0406]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50014762, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50029524, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50044286, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50059048, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5007381, 0.0406   ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50088571, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50103333, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50118095, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50132857, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50147619, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50162381, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50177143, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50191905, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50206667, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50221429, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5023619, 0.0406   ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50250952, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50265714, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50280476, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.50295238, 0.0406    ]), 0.7854, 1.0]
[51, array([0.4963, 0.0393]), array([0.5031, 0.0406]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5125 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5128 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5131 , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5134 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5137 , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.514  , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5143 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5146 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5149 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5152 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5155 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5158 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5161 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5164 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5167 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.517  , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5173 , 0.02965]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5176 , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5179 , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5182 , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5185 , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5188 , 0.02965]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5125 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5128 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5131 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5134 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5137 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.514  , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5143 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5146 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5149 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5152 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5155 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5158 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5161 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5164 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5167 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.517  , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5173 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5176 , 0.02995]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5179 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5182 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5185 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5188 , 0.02995]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5125 , 0.03025]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5128 , 0.03025]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5131 , 0.03025]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.5134 , 0.03025]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5137 , 0.03025]), 0.7854, 0.0]
[20, array([0.5242, 0.0314]), array([0.514  , 0.03025]), 0.7854, 1.0]
[20, array([0.5242, 0.0314]), array([0.5143 , 0.03025]), 0.7854, 1.0]
