[82, array([0.4643, 0.0365]), array([0.4578, 0.0281]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381 , -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813    , -0.02926905]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781    , -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619 , -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381 , -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813    , -0.02911667]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781    , -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619 , -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381 , -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813    , -0.02896429]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781   , -0.0288119]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619, -0.0288119]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381, -0.0288119]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.0288119 ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813   , -0.0288119]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781    , -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619 , -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381 , -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813    , -0.02865952]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781    , -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619 , -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381 , -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813    , -0.02850714]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781    , -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619 , -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381 , -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813    , -0.02835476]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781    , -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619 , -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381 , -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813    , -0.02820238]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4781 , -0.02805]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47825238, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47840476, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47855714, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47870952, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4788619, -0.02805  ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47901429, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47916667, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47931905, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47947143, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47962381, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47977619, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.47992857, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48008095, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48023333, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48038571, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4805381, -0.02805  ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48069048, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48084286, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48099524, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.48114762, -0.02805   ]), 0.7854, 1.0]
[33, array([ 0.4792, -0.0289]), array([ 0.4813 , -0.02805]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.4563, 0.0375]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45644762, 0.0375    ]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45659524, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45674286, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45689048, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4570381, 0.0375   ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45718571, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45733333, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45748095, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45762857, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45777619, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45792381, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45807143, 0.0375    ]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45821905, 0.0375    ]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45836667, 0.0375    ]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45851429, 0.0375    ]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.4586619, 0.0375   ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45880952, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45895714, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45910476, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45925238, 0.0375    ]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4594, 0.0375]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4563    , 0.03764762]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45644762, 0.03764762]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45659524, 0.03764762]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45674286, 0.03764762]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45689048, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4570381 , 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45718571, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45733333, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45748095, 0.03764762]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45762857, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45777619, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45792381, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45807143, 0.03764762]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45821905, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45836667, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45851429, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4586619 , 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45880952, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45895714, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45910476, 0.03764762]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45925238, 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4594    , 0.03764762]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4563    , 0.03779524]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45644762, 0.03779524]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45659524, 0.03779524]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45674286, 0.03779524]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45689048, 0.03779524]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.4570381 , 0.03779524]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45718571, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45733333, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45748095, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45762857, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45777619, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45792381, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45807143, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45821905, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45836667, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45851429, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4586619 , 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45880952, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45895714, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45910476, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45925238, 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4594    , 0.03779524]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4563    , 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45644762, 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45659524, 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45674286, 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45689048, 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.4570381 , 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45718571, 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45733333, 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45748095, 0.03794286]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45762857, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45777619, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45792381, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45807143, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45821905, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45836667, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45851429, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4586619 , 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45880952, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45895714, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45910476, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45925238, 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4594    , 0.03794286]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.4563    , 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45644762, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45659524, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45674286, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45689048, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.4570381 , 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45718571, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45733333, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45748095, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45762857, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45777619, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45792381, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45807143, 0.03809048]), 0.7854, 1.0]
[20, array([0.4629, 0.0434]), array([0.45821905, 0.03809048]), 0.7854, 0.0]
[20, array([0.4629, 0.0434]), array([0.45836667, 0.03809048]), 0.7854, 0.0]
